"","idPdc","nom","nomOrganisme/domain","lat","lon","token","type"
"627","100032358","cpt1","Eco-compteur","51.1793429792893","109.6875","","publicwebpageplus"
"628","100032710","testLog1","Eco-compteur","47.2145652770996","-1.55750799179077","","publicwebpageplus"
"629","100034118","Test ??","Eco-compteur","48.7572002712809","-3.46369054562577","","publicwebpageplus"
"630","100034643","Compteur qui fou tout en l'air","Eco-compteur","19.9733487861106","52.03125","","publicwebpageplus"
"631","100034645","Test !!!!!!!","Eco-compteur","51.4772035321245","0.0141169910796933","","publicwebpageplus"
"632","100034903","FS","Eco-compteur","45.5217438969936","25.400390625","","publicwebpageplus"
"633","100039321","test meteo Parc cytise","Eco-compteur","50.463398","2.821501","","publicwebpageplus"
"634","100039322","test meteo AB Göta Kanalbolag","Eco-compteur","58.518","15.427","","publicwebpageplus"
"635","100039346","test meteo AB Göta Kanalbolag 2","Eco-compteur","58.518","15.427","","publicwebpageplus"
"636","100039347","test meteo Annecy","Eco-compteur","45.899247","6.129384","","publicwebpageplus"
"637","100039355","test meteo Annecy 2","Eco-compteur","45.899247","6.129384","","publicwebpageplus"
"638","100039356","test meteo Annecy 3","Eco-compteur","45.899247","6.129384","","publicwebpageplus"
"639","100039601","test meteo Parc miribel","Eco-compteur","45.824508","4.954543","","publicwebpageplus"
"640","100039603","test meteo Parc miribel 2","Eco-compteur","45.824508","4.954543","","publicwebpageplus"
"641","100039741","test meteo Heidelberg","Eco-compteur","49.406723","8.69424","","publicwebpageplus"
"642","100041369","Test PT","Eco-compteur","48.5839563362403","-3.13502601159821","","publicwebpageplus"
"643","100045712","Test photo!","Eco-compteur","48.5586726785971","-3.13389490133389","","publicwebpageplus"
"644","100046491","new pdc data","Eco-compteur","38.89721","-77.08296","","publicwebpageplus"
"645","100046492","new pdc data 2","Eco-compteur","38.89721","-77.08296","","publicwebpageplus"
"646","100046495","test Extract","Eco-compteur","38.89721","-77.08296","","publicwebpageplus"
"647","100060923","Boileau","Eco-compteur","47.21442","-1.5605468","","publicwebpageplus"
"648","100063030","Test_PWPP","Eco-compteur","48.5838427754189","-3.13473547150597","","publicwebpageplus"
"649","100102185","Demo EcoWeather","Eco-compteur","38.89721","-77.08296","","publicwebpageplus"
"650","100125100","EcoWeather","Eco-compteur","46.07323","1.7578125","","publicwebpageplus"
"651","300019587","Test FS","Eco-compteur","45.089035564831","4.68017578125","","publicwebpageplus"
"652","300032150","Briare CRT","Eco-compteur","47.6328","2.73884","","publicwebpageplus"
"653","100037111","Swinoujscie","Woj. Zachodniopomorskie","53.926477719066","14.2261767039945","","publicwebpageplus"
"654","100037112","Rogowo","Woj. Zachodniopomorskie","54.1546269743358","15.37698811599","","publicwebpageplus"
"655","100043047","Darlowo","Woj. Zachodniopomorskie","54.4114899107035","16.396254000487","","publicwebpageplus"
"656","100046184","Chwarstnica","Woj. Zachodniopomorskie","53.2073379399358","14.6151275098595","","publicwebpageplus"
"657","100047476","Nowe Objezierze","Woj. Zachodniopomorskie","52.8647881342624","14.3609413006561","","publicwebpageplus"
"658","100053565","Sarbinowo","Woj. Zachodniopomorskie","54.2456078466128","15.9280197011678","","publicwebpageplus"
"659","100063363","Toporzyk","Woj. Zachodniopomorskie","53.6909301298769","16.0377244770664","","publicwebpageplus"
"660","100064602","Czarnocin","Woj. Zachodniopomorskie","53.75626","14.586106","","publicwebpageplus"
"661","300021259","Mostkowo/Dzikowo","Woj. Zachodniopomorskie","52.9865029951337","15.0954580302641","","publicwebpageplus"
"662","300021270","Kolczewo","Woj. Zachodniopomorskie","53.9798121335432","14.6291989086967","","publicwebpageplus"
"663","300028631","Borne Sulinowo","Woj. Zachodniopomorskie","53.5864836028966","16.5041470527649","","publicwebpageplus"
"664","300029979","Nowe Warpno","Woj. Zachodniopomorskie","53.6935755629672","14.3148623406887","","publicwebpageplus"
"665","300029980","Pilchowo","Woj. Zachodniopomorskie","53.514022637583","14.4738368690014","","publicwebpageplus"
"666","300031317","Dabie","Woj. Zachodniopomorskie","53.43281260541","14.675210416317","","publicwebpageplus"
"667","100117680","Totem 01","4586","49.406723","8.69424","484f6a5b99b5d99aa5a3e0325d8e7c7bf8ec0faa03f1bced79ba9b60ef07abde","publicwebpage"
"668","100117681","EB Market Totem","4586","37.776913","-122.41692","ddf1a305a77edd6bef788092ce6aea4af3dc987e9205e99142a38afddc431203","publicwebpage"
"669","100117682","New counter 02","4586","0","0","f23518cc329a40c67e490d2842ff86f7460b00468f9a24532bb66d57f28620eb","publicwebpage"
"670","100117683","Spokane St. Bridge Total","4586","47.5713276054507","-122.349399441073","9239f0f378e6bd40a07f0e4c6cd0638a3658053760c3c3d732c2cbb86c1dcfdf","publicwebpage"
"671","100117684","Cykelbarometer","4586","56.688667","16.322334","c2338bf3374a7b82cdbacc988e06015974bbe37112e8fd09f58aabef25d1564c","publicwebpage"
"672","100117685","Schweizerhofquai Totem (604)","4586","47.05418","8.310838","6219c759dfaa34fcad4cc3f24463b199c45a568619eea937af91e9dfaf9bb654","publicwebpage"
"673","100117686","Strathmore Totem","4586","34.06864","-118.44598","15ea395705452dcc9edfd6fa0d5d9b7b9c2260c5d21fd6bf247a2bd56f6baae1","publicwebpage"
"674","100117687","Berliner Platz","4586","47.6197","7.65932","f147ef2a1fc12891bc3ae8c015b6e7114de76bafae19f4a7386d77fb4b9ed03d","publicwebpage"
"675","100117688","Eco-Totem _ 1","4586","69.96548","23.261234","98c47db11c3a1b1f88484735dd217e0951ae041cb78f221123d62ae283374455","publicwebpage"
"676","100117689","Eco-Totem _ 2","4586","69.96787","23.369286","e87f52823bdb9fc22bf261383f632f2d71e2c67439c59416202fcded2ed55ee0","publicwebpage"
"677","100037624","Avenue Westmount","Ville de Westmount","45.4860227613999","-73.6057818622649","","publicwebpageplus"
"678","100037625","Avenue Lansdowne","Ville de Westmount","45.4793632652057","-73.5977480225759","","publicwebpageplus"
"679","100061008","Côte saint-Antoine Velo","Ville de Westmount","45.4839794190314","-73.6026263697077","","publicwebpageplus"
"680","300017640","Eco-Display - Maisonneuve and Greene","Ville de Westmount","45.4868991359434","-73.589424084582","","publicwebpageplus"
"681","100117690","Jessheim","4586","60.143917","11.169752","41815a58aad11cae5f77ffc492f0ff65bafe8d0aaf1a1fa4d54f56c31b9333d6","publicwebpage"
"682","100117691","Lillestrøm","4586","59.95491","11.039865","d4cd6363c59c7fddef6763dd8408c7002c67313dba6839dbaabe2d472f610a05","publicwebpage"
"683","100117692","Tåsen","4586","59.9532","10.757","4c4d8ec32c165e8067043e85e24ef53a771f6d95349bbafe8ae1d6829a0f0dfc","publicwebpage"
"684","100117693","Alvim","4586","59.274498","11.082512","3d1106979443ee37c05b4eb01ce3a70a81bf5798d8fad479c993b1e5e2726ef9","publicwebpage"
"685","100117694","Jarmyrveien","4586","59.923824","10.611697","90e390bef74731b2daa103da808ed06b7b23a82013291068735d35fd54271a22","publicwebpage"
"686","100117695","Kolbotn","4586","59.808533","10.80595","550680ec861905cb2601b701f7467c5f8b300ec1b5d4dbbded5426044fe05d5b","publicwebpage"
"687","100117696","Helsfyr","4586","59.9136765409911","10.8023048306885","08869f255accea78cb706b1fe0ecf85e3eb5ca203c419e6944e0effa44b61ea3","publicwebpage"
"688","100117697","Borregårdsbakken","4586","59.279984","11.125977","b7e7e402557d7ddf81a1fae06e7ad952ed8ab9d30bd202cd7b517d0345882404","publicwebpage"
"689","100117698","Eco-Totem","4586","51.10531","-115.36724","a84b91154ba7987701f265786a5f16cc9894c862ad64da49774399e1896fe9f8","publicwebpage"
"690","100117699","UiT","4586","69.67943","18.971754","e12574ac99e9d86516d28f517568b993b9adb001ae33d1c02d6ae675ed962ce5","publicwebpage"
"691","100037696","Dam","Haugesund","59.4301812","5.2700896","","publicwebpageplus"
"692","100037697","Vangen","Haugesund","59.4258207155025","5.28056717315058","","publicwebpageplus"
"693","100040886","Floravegen","Haugesund","6590516","290514","","publicwebpageplus"
"694","100117700","Jaklins Plass","4586","69.65265","18.960064","2493d9fdb0dc4daa5db40c0178f38010b6c2c4a0bafb935cacb2b178bcdee7c3","publicwebpage"
"695","100117701","Contador Ciclista Reforma 222 - Ciudad de México","4586","19.429134","-99.162094","c370bd262c80b2a6cb63a2f9f9cfdfa61dbf3d5d71eb3a86ae3b3ace47d27313","publicwebpage"
"696","100117702","Nygaardsgate","4586","59.211754","10.938824","9ff9db529804b854bacc50f0c86a97222b67ae513a44ec03df18e7bf9ed91db0","publicwebpage"
"697","100117703","Totem ","4586","48.5740610365674","7.75522189274306","d889b7672c4e175e6485789f17b72423208d2a9b39e04c7f043cb05e7e625f28","publicwebpage"
"698","100117704","Speed counter","4586","49.139652","9.214609","cbab4207f742763090a200577dec222da5e046170fda7e26cfb84eb1400dee97","publicwebpage"
"699","100117705","Totem_Laurier","4586","45.5277722028042","-73.5888323717438","3408c3ccdc2e4a62c4238a07a687785f31588adf661e155d96e16da0b30f2dc2","publicwebpage"
"700","100117706","Ernst-Walz-Brücke","4586","49.40911","8.6766615","2e8d084d105e73490f7ef7c5d381969f4b0e7439116dfbdccd5783fd47381f01","publicwebpage"
"701","100117707","Barometer Kirchheim u. Teck","4586","48.64519","9.451567","ded6c00fc1b5cc3a6c3f05c414c1231909423008e180ba1437a1d2dbb55ab220","publicwebpage"
"702","100117708","Eco Totem","4586","59.370926","17.962162","71173adfc5bc7f566d5e4de47f7e3e4fee687fc6e930a630e57fd92c91b68cb2","publicwebpage"
"703","100117709","Barometer Resecentrum","4586","59.8575836357865","17.6460129583262","912ac74f3e322bbcf0fa3bc9136169b497b801f7e553096011d4d132da7b313e","publicwebpage"
"704","100037749","Tanners Books","Town of Sidney","48.6490264748565","-123.398776561971","","publicwebpageplus"
"705","100037750","Waterlily","Town of Sidney","48.6488033188561","-123.395173466515","","publicwebpageplus"
"706","100039656","Russ Hayes/2400 Bevan (formerly La Pignatta)","Town of Sidney","48.6476566191503","-123.400044621811","","publicwebpageplus"
"707","100039659","Beacon Ave W of Resthaven - Any Time Fitness (formerly 7-11)","Town of Sidney","48.6490211551484","-123.402549764436","","publicwebpageplus"
"708","300024798","West Highway Path (Malaview - Fire Lane #3)","Town of Sidney","48.6581798262039","-123.414047956467","","publicwebpageplus"
"709","300025699","Waterfront Walkway at Tulista Park","Town of Sidney","48.6419906771294","-123.399274349213","","publicwebpageplus"
"710","300026013","Third St (Henry-Rothesay)","Town of Sidney","48.6536581614894","-123.397911787033","","publicwebpageplus"
"711","300026420","Canora Rd across from Mary's Cafe","Town of Sidney","48.6406968803257","-123.417427539825","","publicwebpageplus"
"712","300026765","James White Blvd at Lochside Trail","Town of Sidney","48.6515070391378","-123.408554792404","","publicwebpageplus"
"713","300027793","Ocean Ave N side (Fifth to Fourth)","Town of Sidney","48.6445569046446","-123.399456739426","","publicwebpageplus"
"714","300032210","Rathdown Park - North Entrance","Town of Sidney","48.6624671189786","-123.407373511101","","publicwebpageplus"
"715","100117710","Hamarvegen","4586","61.106728","10.47285","a73dbd78236df17585c60f82f20c6c6979399095bb1cb1aa881b74d814b43e6f","publicwebpage"
"716","100117711","Barometer Kasernplan","4586","55.8714011158635","12.8295813091232","705d47a253aa4e961cd6757b4825c5300f16e7a1a0390fbecda6c87a0148e81a","publicwebpage"
"717","100117712","Eco-Totem 01","4586","47.26695","11.40453","40e13d33e51e69aeb2b0e496c51124550cc7a9575e356e0ef25e0173282ca30a","publicwebpage"
"718","100117713","Wiborg atrium","4586","59.22405","10.952996","02eb083f88332d5fa2001df4887ccc6f17790603738116bef0d824dd18494ad4","publicwebpage"
"719","100117714","Burrard/Cornwall (totem cabinet)","4586","49.272476","-123.145454","65b6867947186bfc8133b37fe410db4281a793bb39252d432a0ae987a105c502","publicwebpage"
"720","100117715","Ringvegen","4586","60.78421","10.692967","0cb8bd921cd7245066017a388d8cef7fe00414869c5282b6a42e0e15c7058276","publicwebpage"
"721","100117716","Zelt 02","4586","0","0","e1d7e5620227228284af065cc940217cb5fd55fe9626927cb0a478bc03fe8e42","publicwebpage"
"722","100117717","Eco-Totem - SW Path @ Monroe St","4586","43.067913","-89.41238","b9555c078f610b5cb1c6326329ec501b6104b403d0c73703268ac451d960bd16","publicwebpage"
"723","100117718","Grange Road Totem","4586","53.2864786892142","-6.27764133068847","a921af4c32fcece86472655c310df85f9347758638bf900a71e170619deb45a1","publicwebpage"
"724","100117719","Ansermet Totem","4586","46.193607","6.139822","8ba76d0e505d1bcc77f55cb85460a5cdd4afc4109cb9e0996dd23f54820935ba","publicwebpage"
"725","300025451","Bregenzer Straße","Dauerzählstellen Radverkehr der Stadt Lindau","47.5510065168435","9.69429731369019","","publicwebpageplus"
"726","300025452","Eichwaldstraße","Dauerzählstellen Radverkehr der Stadt Lindau","47.5466688274815","9.7208833694458","","publicwebpageplus"
"727","300025453","Fraunhofer Straße","Dauerzählstellen Radverkehr der Stadt Lindau","47.5372318460192","9.73178386688233","","publicwebpageplus"
"728","300025718"," Lotzbeckweg","Dauerzählstellen Radverkehr der Stadt Lindau","47.55478","9.68048","","publicwebpageplus"
"729","300025960","Schachener Straße","Dauerzählstellen Radverkehr der Stadt Lindau","47.5603613791882","9.6593052148819","","publicwebpageplus"
"730","100117720","Am Strande","4586","54.0915228259465","12.1494215480696","c2f9b3360c0d045265e8429d181e583e4b9d75042d6ce5290775859df02c55c8","publicwebpage"
"731","100117721","Bjeredsparken ","4586","55.70878","13.18425","6166ad4390748fb6b2e1fe8e9cd1da267a42a5d17360302615b240939ba6246a","publicwebpage"
"732","100117722","Sölvegatan","4586","55.710903","13.202863","1d9147d73b559daf5ad4dd236e85496a928920859492d5e63375b7b3e7ae1c0b","publicwebpage"
"733","100117723","Venezia dir centro","4586","45.473816","9.2043085","5d37a0e8a04c269d284874e47813bacb4f1ef913d54169ddf0eb0decf1671344","publicwebpage"
"734","100117724","Venezia dir Oberdan","4586","45.473984","9.204523","90cfb191165321e21efb9346d9697839a277902e26695a46099ceef4db37bedc","publicwebpage"
"735","100117725","Eco-Totem 13th at Walnut","4586","40.0171938726031","-105.278326688352","360500dced5b89277bf759eb1910278635a7cac6420f8591bd591ac37fa2c9a9","publicwebpage"
"736","100117726","Bikeometer","4586","38.8991087126185","-77.0710906457835","639561eb34b77a582327e0c39cf3179348b18464a9a6036a55bc12b1d057ef9d","publicwebpage"
"737","100117727","Asker","4586","59.83363","10.43706","51dac1fd653ae8504dbf37f313bad6b0b3bf0700ed113acb91922f7e19e3f26c","publicwebpage"
"738","100117728","Mannesmann Ufer-Totem 01","4586","51.220154","6.7671213","49eefa1878446fc1269efd0ca23d9e7e7e38de30df20f67e9e281dddd5139153","publicwebpage"
"739","100117729","Totem 01","4586","-34.583454","-58.39204","e8d2bc0e76765ba4007a8ba8362a365eb4799f83c39436bf80a0ccfbb0c5380e","publicwebpage"
"740","100037796","Stubbenbron","Örebro","59.2673382160632","15.1802113438898","","publicwebpageplus"
"741","100037797","Västhagabron","Örebro","59.26747","15.17331","","publicwebpageplus"
"742","100037798","Åbackebron","Örebro","59.2705721693271","15.1971975285834","","publicwebpageplus"
"743","100037799","Slussbron","Örebro","59.2739286199016","15.23706015398","","publicwebpageplus"
"744","100037800","Hängbron","Örebro","59.2686528242591","15.1903353407257","","publicwebpageplus"
"745","100037801","Vasabron","Örebro","59.27337","15.20874","","publicwebpageplus"
"746","100040779","Storbron","Örebro","59.2741229361329","15.2134993926758","","publicwebpageplus"
"747","300029532","Skebäcksbron","Örebro","59.27354","15.24206","","publicwebpageplus"
"748","300029533","Hamnbron","Örebro","59.27298","15.21946","","publicwebpageplus"
"749","100117730","Galloping Goose Trail - Eco-Totem","4586","48.432613","-123.3782","46255446fef118f6ce2ad0a9fe354bb2b3bb96d8c8c48d509aed70d8bb4b5bae","publicwebpage"
"750","100117731","Chaussée de la Madeleine 880 - 881","4586","47.21172","-1.5529","6461bb2543cc799e84ca6883932f240a4bf771630f1f0f1bc33d5317b8275aaf","publicwebpage"
"751","100117732","Wonka_Totem","4586","50.040184","15.768374","65158c90fe399982f82a3e3a22cd9be33a89fe30370754f98e41806c4e2a3a35","publicwebpage"
"752","100126835","Angers","5055","47.632772","2.738833","1551158627107a71c5b8cf0f48755e9fc138afea7a3b60704eae5fbae80932c0","publicwebpage"
"753","100127652","Birkenlund - Engehaven (Arendal kommune)","5065","58.4859695236466","8.79431915942335","ae1db41e241037bacd6b5d31686f7d817dbd98a84c9f4a323991e75e116a6b73","publicwebpage"
"754","100127783","Calgary (CA)","4586","51.044643","-114.073906","e0152913c3fd7f3060286a5176d9a71591b1b041e801664222f3d27fc7360fb1","publicwebpage"
"755","100128044","River Walk","4190","51.0501713992192","-114.054150051117","cd1db15fb5930ca491fe111137d614f79a2f0394099b39586b8607ab99a649f1","publicwebpage"
"756","100128045","Nose Creek at Bow River","4190","51.0468866763723","-114.019860691071","c0660b2107088cc64c5e4224b2b592b12bb336e6a5d6f104cc553328324f3651","publicwebpage"
"757","100128046","Memorial Drive at Prince s Island","4190","51.0569424540919","-114.066488212585","252cbfb778740ef3a340bebfcde4d1f1bbd765384d19b208b3c76ee969061c03","publicwebpage"
"758","100128047","Memorial Drive at 19 St NW","4190","51.0489708499132","-114.104607767105","81deb5f57c3a0e19dbae57aec4a0eeb091abbc1a3a4c39c289abb2dac8ebc879","publicwebpage"
"759","300020473","Orange Line Bike Path","City of Los Angeles - Pedestrian and Cyclist Count Data","34.1839647991472","-118.562177523866","","publicwebpageplus"
"760","300020483","Chandler between Fair Ave to Blakeslee Ave, north side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.1682363802394","-118.373778995351","","publicwebpageplus"
"761","300020511","San Fernando Bike Path","City of Los Angeles - Pedestrian and Cyclist Count Data","34.2721080813265","-118.428413917635","","publicwebpageplus"
"762","300020516","Los Angeles River Bike Path","City of Los Angeles - Pedestrian and Cyclist Count Data","34.10528312164","-118.243645629599","","publicwebpageplus"
"763","300020668","Exposition Bike Path","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0369241254722","-118.425770734313","","publicwebpageplus"
"764","300020688","Ballona Creek Bike Path","City of Los Angeles - Pedestrian and Cyclist Count Data","33.997798144215","-118.402699578237","","publicwebpageplus"
"765","300020934","7th St between Hill St to Broadway St, north side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0456788986631","-118.253968066941","","publicwebpageplus"
"766","300020936","7th St between Hill St to Broadway St, south side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.045705645224","-118.254215419292","","publicwebpageplus"
"767","300020982","Hoover between 30th St to 32nd St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0264969443289","-118.28385875325","","publicwebpageplus"
"768","300020985","Broadway between 97th St to 98th St, west side","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9476942320299","-118.278442840662","","publicwebpageplus"
"769","300020986","Broadway between 97th St to 98th St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9476497612738","-118.278057635616","","publicwebpageplus"
"770","300021023","Reseda between Vicennes St to Prairie St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.2397498495799","-118.536026916461","","publicwebpageplus"
"771","300021024","Reseda between Prairie St to Dearborn Ave, west side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.2377797371425","-118.536146325194","","publicwebpageplus"
"772","300021054","Avalon between 50th St and 51st St, west side","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9972264453686","-118.265267165692","","publicwebpageplus"
"773","300021057","Avalon between 48th St and 49th St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9991388442584","-118.265051725525","","publicwebpageplus"
"774","300021058","Figueroa between 8th St to 9th St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0473363","-118.2614835","","publicwebpageplus"
"775","300024176","Figueroa St between 11th St and Olympic Blvd, west side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0446119835312","-118.264197554703","","publicwebpageplus"
"776","300024177","Eagle Rock Blvd between Fair Park Ave and Yosemite Blvd, west side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.1360020914091","-118.215164684678","","publicwebpageplus"
"777","300024180","Fountain Ave between L Ron Hubbard Way to New Hampshire Ave, south side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0953781020923","-118.293571167649","","publicwebpageplus"
"778","300024181","Venice Blvd between Mountain View Ave and Inglewood Blvd, north side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0060154371213","-118.429526788996","","publicwebpageplus"
"779","300024183","Venice Blvd and Mountain View Ave, south side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0057619567686","-118.429518075832","","publicwebpageplus"
"780","300024225","Alvarado St between 6th St and 7th St, east side","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0576137244737","-118.276062740894","","publicwebpageplus"
"781","300029456","1360 Westwood Blvd","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0554431424694","-118.441792819803","","publicwebpageplus"
"782","300029457","10340 S Central Ave","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9424817561866","-118.25352888071","","publicwebpageplus"
"783","300029458","10136 S. Central Ave","City of Los Angeles - Pedestrian and Cyclist Count Data","33.9445674439319","-118.254176403672","","publicwebpageplus"
"784","300029544","514 E. Spring St","City of Los Angeles - Pedestrian and Cyclist Count Data","34.0470368854475","-118.249851465225","","publicwebpageplus"
"785","300029550","3020 Riverside Dr. (north side)","City of Los Angeles - Pedestrian and Cyclist Count Data","34.1121954014999","-118.267028332411","","publicwebpageplus"
"786","300029551","3020 Riverside Dr (south side)","City of Los Angeles - Pedestrian and Cyclist Count Data","34.1121169363947","-118.2671141631","","publicwebpageplus"
"787","100128048","Lindsay Park","4190","51.03313","-114.06429","df5dfb2ca28cf7d0e04fda7c448fe2b00611bc2464f7741fc4ddc339aeaf3b96","publicwebpage"
"788","100128053","Bilbao (ES)","4586","43.2639657176774","-2.92386093863057","ead9105a3ae9b3f99b17bad866896358aa497c44104606ddeca586e0702435b2","publicwebpage"
"789","100128055","Calgary_3 (CA)","4586","51.04198","-114.08213","89b55804ea10ec89bbfe4741a856f80ecad48fb84b4b5438a7983a5bd267c386","publicwebpage"
"790","100128056","Barcelona (ES)","4586","41.39436","2.1759484","ceb7104b292f1eb02a280d8f54e0bd1c63acb4e3b43cb7ac1c35ed0c942162f6","publicwebpage"
"791","100129897","Butler Trail","5241","30.2747518289078","-97.770713788939","51358c030942db514b815e0f9926254751ec4a984d9dd0fe62894cfa119b5a90","publicwebpage"
"792","100130631","Asker - sentrum","3936","59.83363","10.43706","c4ed9f8cb86d7ace6495fd8143ad9bbdddda2675f2373c88abd60a1f3a9ad4a6","publicwebpage"
"793","100130632","Veitveit","3936","59.9457","10.8452","08e9bfd3c0344753529e2ca5abbd591b6086bbfcef904f46bdae8d4e2eaeab40","publicwebpage"
"794","100130633","Helsfyr","3936","59.9136765409911","10.8023048306885","2ba9cfd7a1f323ccaa514e6a48914d0d0ef6c00ec7544e409e83688fa241308e","publicwebpage"
"795","100130634","Mosseveien Oslo","3936","59.8845","10.7691","b7eba2552f0790b4be6fb051ec4db2c3cc5e0d737db10af841cfab123dcec146","publicwebpage"
"796","100130687","Tåsen","3936","59.9532","10.757","e0263ced86984e0f0c122e15e6360ca3fac7c1a9e8493aab553123bc5e0e37c1","publicwebpage"
"797","100038932","Eco Display Classic Budastraat","Kortrijk Fietst","50.83066","3.26286","","publicwebpageplus"
"798","100041411","Mobiele teller Heulsestraat Fietsstraat","Kortrijk Fietst","50.81706","3.2236","","publicwebpageplus"
"799","100045566","Wevelgemsevoetweg","Kortrijk Fietst","50.8172940931706","3.22324356387864","","publicwebpageplus"
"800","100047851","Doorniksestraat","Kortrijk Fietst","50.84484","3.22996","","publicwebpageplus"
"801","100052107","Steenstraat","Kortrijk Fietst","50.8449951309538","3.22977442451668","","publicwebpageplus"
"802","100054750","Guldensporencollege","Kortrijk Fietst","50.8353250270259","3.26236707688224","","publicwebpageplus"
"803","100130769","Calgary_2 (CA)","4586","51.045746","-114.07067","d1a1b7707f3852f6bbed93828d93e196ed243dca57fec94185a2d85da144de57","publicwebpage"
"804","100130795","Mexico_2 (MX)","4586","19.406767","-99.17844","17d95cf761bc1b5eb2b2ad88171cf1dcfc55f46b4ac8e10315b352d65e0c9842","publicwebpage"
"805","100130920","B90004 Boulder","699","38.81373","-104.82074","8b9c7145e6b8546c6d733429cd23e40bda983d8308491b2fff48799410612f0b","publicwebpage"
"806","100130922","B90023_US 36 Westminster","699","39.867813","-105.05895","db04e1d8aa20c75f6634b01745177e56ac3658c11d3b785d09136a0c33b9cbdf","publicwebpage"
"807","100130961","B90024_US 36 Broomfield","699","39.902027","-105.08236","c43ffbc54fdca8273bdb341622c7b3c39013d857cddb3556f501ef90d52b9c54","publicwebpage"
"808","100131784","Mexico_3 (MX)","4586","19.401382","-99.18488","b4c9e215839c372f25d3c11aed385a33c50350f1d81b49f2beaa7d70532268d8","publicwebpage"
"809","100133221","90029 US 36 Boulder","699","39.98334","-105.22938","59891e6b4e4bb74581585e09b50630854219dd0a5e9e65829774e5fe9f6cab22","publicwebpage"
"810","100133755","Espoonlahti","3886","60.1749180032697","24.7999721569862","31015ed775c5e1300b45c9a07afcb715d30a9869219e916b7e77c65a32f82b02","publicwebpage"
"811","100133931","VW Lannion U-ZELT HD","5326","48.750861","-3.459971","4e2c26e3e98eb4980673b9b65fe206d660c872cdbe8e1f1507688c234530badd","publicwebpage"
"812","100134303","Nose Hill Park - Retired","4190","51.1187253281629","-114.127005174179","0f2d818547f9d28266d50ef48089ef4f8affb55ec3fd4d3fe0cdc6788919aba2","publicwebpage"
"813","100039875","St Marcel La Bressane","Le Grand Chalon Agglomération","46.77564","4.87761","","publicwebpageplus"
"814","100041318","Crissey EuroVélo 6","Le Grand Chalon Agglomération","46.80772","4.86321","","publicwebpageplus"
"815","100041319","Compteur mobile","Le Grand Chalon Agglomération","46.7926927826886","4.82929087666305","","publicwebpageplus"
"816","100048786","Entrée sud Pont J. Richard","Le Grand Chalon Agglomération","46.7778800211502","4.85070295608518","","publicwebpageplus"
"817","100054567","Entrée Ouest Chatenoy le royal","Le Grand Chalon Agglomération","46.79284","4.82799","","publicwebpageplus"
"818","100060414","comptages giratoire zone verte 20-21","Le Grand Chalon Agglomération","46.7926484514293","4.82929587364197","","publicwebpageplus"
"819","300019915","CVCB Monnot","Le Grand Chalon Agglomération","46.78868","4.86033","","publicwebpageplus"
"820","300021195","piste cyclable St Rémy","Le Grand Chalon Agglomération","46.7666835574679","4.83204245567322","","publicwebpageplus"
"821","300021988","Pont Parron","Le Grand Chalon Agglomération","46.7740173004866","4.83455836772919","","publicwebpageplus"
"822","300028696","Rue Musy à St Rémy","Le Grand Chalon Agglomération","46.7671538875868","4.81664657592774","","publicwebpageplus"
"823","300031248","Saint Marcel","Le Grand Chalon Agglomération","46.7848625","4.8876695","","publicwebpageplus"
"824","300031253","Lux","Le Grand Chalon Agglomération","46.7601065","4.8546412","","publicwebpageplus"
"825","100134304","South Glenmore","4190","50.9757749385426","-114.099495138366","3c5176987060901877622bed13b81a5144ee2fe6bc6b4e5f578c2c7ee7b5a784","publicwebpage"
"826","100134305","Parkdale","4190","51.0554700290807","-114.130841272638","ce0aedc88aae8abce53b31beb180a22d6eadb57146faa74301e8b467e661204d","publicwebpage"
"827","100134306","North Glenmore","4190","50.9870743203038","-114.125404719888","85a621aa4819e637bfc7d42502ac8d29c8f16d91bf6d295a7a3031750b5f991c","publicwebpage"
"828","100136236","ZBT Arsenal (615)","4951","47.0381405830535","8.29954764299686","9aec2a52bf94a8c01f9a6cd28d7e4d3d4de8cd53e94f281b0477ba419080a545","publicwebpage"
